0, 0, 1.71e-06
1, 0, 4e-08
2, 0, 3e-08
3, 0, 3e-08
4, 0, 4e-08
5, 0, 3e-08
6, 0, 3e-08
7, 0, 3e-08
8, 0, 4e-08
9, 0, 3e-08
10, 0, 3e-08
11, 0, 3e-08
12, 0, 4e-08
13, 0, 1.6e-07
14, 0, 9e-08
15, 0, 8e-08
16, 0, 7e-08
17, 0, 6e-08
18, 0, 7e-08
19, 0, 7e-08
20, 0, 7e-08
21, 0, 7e-08
22, 0, 7e-08
23, 0, 7e-08
24, 0, 7e-08
25, 0, 7e-08
26, 0, 7e-08
27, 0, 6e-08
28, 0, 7e-08
29, 0, 7e-08
30, 0, 6e-08
31, 0, 7e-08
32, 0, 7e-08
33, 0, 6e-08
34, 0, 7e-08
35, 0, 7e-08
36, 0, 7e-08
37, 0, 7e-08
38, 0, 7e-08
39, 0, 7e-08
40, 0, 7e-08
41, 0, 6e-08
42, 0, 7e-08
43, 0, 7e-08
44, 0, 7e-08
45, 0, 7e-08
46, 0, 7e-08
47, 0, 8e-08
48, 0, 7e-08
49, 0, 7e-08
50, 0, 7e-08
51, 0, 8e-08
52, 0, 7e-08
53, 0, 7e-08
54, 0, 7e-08
55, 0, 7e-08
56, 0, 7e-08
57, 0, 7e-08
58, 0, 8e-08
59, 0, 8e-08
60, 0, 7e-08
61, 0, 8e-08
62, 0, 8e-08
63, 0, 8e-08
64, 0, 7e-08
65, 0, 8e-08
66, 0, 7e-08
67, 0, 7e-08
68, 0, 8e-08
69, 0, 7e-08
70, 0, 7e-08
71, 0, 7e-08
72, 0, 8e-08
73, 0, 8e-08
74, 0, 7e-08
75, 0, 8e-08
76, 0, 7e-08
77, 0, 7e-08
78, 0, 7e-08
79, 0, 8e-08
80, 0, 8e-08
81, 0, 8e-08
82, 0, 7e-08
83, 0, 8e-08
84, 0, 8e-08
85, 0, 7e-08
86, 0, 7e-08
87, 0, 7e-08
88, 0, 8e-08
89, 0, 8e-08
90, 0, 7e-08
91, 0, 7e-08
92, 0, 7e-08
93, 0, 7e-08
94, 0, 7e-08
95, 0, 8e-08
96, 0, 8e-08
97, 0, 7e-08
98, 0, 9e-08
99, 0, 8e-08
100, 0, 1.9e-07
101, 0, 7e-08
102, 0, 6e-08
103, 0, 6e-08
104, 0, 6e-08
105, 0, 6e-08
106, 0, 1.6e-07
107, 0, 9e-08
108, 0, 9e-08
109, 0, 8e-08
110, 0, 8e-08
111, 0, 9e-08
112, 0, 8e-08
113, 0, 8e-08
114, 0, 8e-08
115, 0, 8e-08
116, 0, 8e-08
117, 0, 9e-08
118, 0, 7e-08
119, 0, 8e-08
120, 0, 8e-08
121, 0, 7e-08
122, 0, 9e-08
123, 0, 8e-08
124, 0, 8e-08
125, 0, 9e-08
126, 0, 8e-08
127, 0, 9e-08
128, 0, 9e-08
129, 0, 9e-08
130, 0, 9e-08
131, 0, 8e-08
132, 0, 8e-08
133, 0, 8e-08
134, 0, 8e-08
135, 0, 9e-08
136, 0, 8e-08
137, 0, 8e-08
138, 0, 8e-08
139, 0, 9e-08
140, 0, 8e-08
141, 0, 9e-08
142, 0, 9e-08
143, 0, 8e-08
144, 0, 7e-08
145, 0, 9e-08
146, 0, 8e-08
147, 0, 9e-08
148, 0, 9e-08
149, 0, 8e-08
150, 0, 9e-08
151, 0, 1e-07
152, 0, 8e-08
153, 0, 8e-08
154, 0, 8e-08
155, 0, 8e-08
156, 0, 8e-08
157, 0, 9e-08
158, 0, 8e-08
159, 0, 9e-08
160, 0, 8e-08
161, 0, 8e-08
162, 0, 8e-08
163, 0, 9e-08
164, 0, 8e-08
165, 0, 9e-08
166, 0, 9e-08
167, 0, 9e-08
168, 0, 1e-07
169, 0, 8e-08
170, 0, 9e-08
171, 0, 9e-08
172, 0, 9e-08
173, 0, 9e-08
174, 0, 9e-08
175, 0, 8e-08
176, 0, 8e-08
177, 0, 8e-08
178, 0, 9e-08
179, 0, 9e-08
180, 0, 9e-08
181, 0, 8e-08
182, 0, 9e-08
183, 0, 9e-08
184, 0, 9e-08
185, 0, 1e-07
186, 0, 8e-08
187, 0, 9e-08
188, 0, 8e-08
189, 0, 9e-08
190, 0, 9e-08
191, 0, 9e-08
192, 0, 8e-08
193, 0, 9e-08
194, 0, 1.06e-06
195, 0, 7e-08
196, 0, 8e-08
197, 0, 6e-08
198, 0, 6e-08
199, 0, 7e-08
200, 0, 7e-08
201, 0, 6e-08
202, 0, 6e-08
203, 0, 7e-08
204, 0, 7e-08
205, 0, 7e-08
206, 0, 6e-08
207, 0, 6e-08
208, 0, 7e-08
209, 0, 6e-08
210, 0, 7e-08
211, 0, 7e-08
212, 0, 7e-08
213, 0, 7e-08
214, 0, 7e-08
215, 0, 7e-08
216, 0, 6e-08
217, 0, 7e-08
218, 0, 8e-08
219, 0, 7e-08
